state_cd,state_name,county_cd,county_nm,year,pop,pop_use_gw,Total_gw,c12,c30,c48,c63,c79,c95,c112,c129,c146,c163,c180,c191,c197,c209,c221,c233,c250,c260
1,Alabama,53,Escambia County,2005,38082.0,,40150.85999999999,6.3,,,1.71,0.0,,,,0.0,0.0,0.67,0.06,,,,0.56,0.56,0.0
1,Alabama,53,Escambia County,2010,38319.0,,40395.15,5.68,,,1.47,0.0,,,,0.0,0.0,0.58,0.06,,,,2.18,2.18,0.0
1,Alabama,53,Escambia County,2015,37789.0,,39867.68,5.0,,,1.46,0.0,,,,0.0,0.0,1.15,0.07,,,,1.0,1.0,0.0
1,Alabama,55,Etowah County,1985,103500.0,26620.0,132161.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,55,Etowah County,1990,99840.0,35700.0,137586.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,55,Etowah County,1995,100260.0,33590.0,135905.64,4.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.24,0.0,,0.07,,
1,Alabama,55,Etowah County,2000,103459.0,14922.0,120437.31,,,,0.0,0.0,,,,0.0,0.0,0.06,0.25,,,0.0,,,
1,Alabama,55,Etowah County,2005,103189.0,,105254.97000000002,4.46,,,0.0,0.0,,,,0.0,0.0,0.11,0.2,,,,0.1,0.1,0.0
1,Alabama,55,Etowah County,2010,104430.0,,106501.12,4.69,,,0.0,0.0,,,,0.0,0.0,0.24,0.19,,,,0.0,0.0,0.0
1,Alabama,55,Etowah County,2015,103057.0,,105132.61,4.12,,,0.0,0.0,,,,0.0,0.0,0.28,0.21,,,,0.0,0.0,0.0
1,Alabama,57,Fayette County,1985,18900.0,2060.0,23003.59,,,,0.0,,,0.0,,,,0.59,,,,,,,
1,Alabama,57,Fayette County,1990,17960.0,5010.0,25018.08,,,,0.0,,,0.0,,,,0.08,,,,,,,
1,Alabama,57,Fayette County,1995,18020.0,380.0,20453.879999999997,0.04,0.66,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,,0.1,0.0,,0.0,,
1,Alabama,57,Fayette County,2000,18495.0,355.0,20908.140000000003,,,,0.0,0.0,,,,0.0,0.0,0.06,0.08,,,0.0,,,
1,Alabama,57,Fayette County,2005,18227.999999999996,,20291.139999999996,0.05,,,0.0,0.0,,,,0.0,0.0,0.0,0.09,,,,0.0,0.0,0.0
1,Alabama,57,Fayette County,2010,17241.0,,19309.12,0.05,,,0.0,0.0,,,,0.0,0.0,0.0,0.07,,,,0.0,0.0,0.0
1,Alabama,57,Fayette County,2015,16759.0,,18832.13,0.05,,,0.0,0.0,,,,0.0,0.0,0.0,0.08,,,,0.0,0.0,0.0
1,Alabama,59,Franklin County,1985,28400.0,7300.0,37745.020000000004,,,,0.0,,,0.0,,,,0.02,,,,,,,
1,Alabama,59,Franklin County,1990,27810.0,7040.0,36900.04,,,,0.04,,,0.0,,,,0.0,,,,,,,
1,Alabama,59,Franklin County,1995,29310.0,5580.0,36947.05,1.06,0.71,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.28,0.0,,0.0,,
1,Alabama,59,Franklin County,2000,31223.000000000004,5290.0,38573.509999999995,,,,0.0,0.0,,,,0.0,0.0,0.2,0.31,,,0.0,,,
1,Alabama,59,Franklin County,2005,30737.0,,32804.33,1.05,,,0.0,0.0,,,,0.0,0.0,0.39,0.33,,,,0.28,0.28,0.0
1,Alabama,59,Franklin County,2010,31704.0,,33775.71,1.08,,,0.0,0.0,,,,0.0,0.0,0.31,0.32,,,,0.0,0.0,0.0
1,Alabama,59,Franklin County,2015,31695.999999999996,,33772.729999999996,1.05,,,0.0,0.0,,,,0.0,0.0,0.4,0.28,,,,0.0,0.0,0.0
1,Alabama,61,Geneva County,1985,24000.0,16530.0,42577.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,61,Geneva County,1990,23650.0,16740.0,42442.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,61,Geneva County,1995,24730.0,14440.0,41229.81,1.7,0.77,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.34,0.0,,0.0,,
1,Alabama,61,Geneva County,2000,25764.0,13593.0,41419.51,,,,0.14,0.0,,,,0.0,0.0,0.01,0.36,,,0.0,,,
1,Alabama,61,Geneva County,2005,25735.0,,27807.729999999996,1.92,,,0.0,0.0,,,,0.0,0.0,0.02,0.37,,,,1.71,1.71,0.0
1,Alabama,61,Geneva County,2010,26790.0,,28867.86,2.0,,,0.0,0.0,,,,0.0,0.0,0.07,0.35,,,,1.72,1.72,0.0
1,Alabama,61,Geneva County,2015,26776.999999999996,,28861.169999999995,1.78,,,0.0,0.0,,,,0.0,0.0,0.05,0.32,,,,2.51,2.51,0.0
1,Alabama,63,Greene County,1985,11300.0,6500.0,19849.05,,,,0.05,,,0.0,,,,0.0,,,,,,,
1,Alabama,63,Greene County,1990,10150.0,8210.0,20414.05,,,,0.05,,,0.0,,,,0.0,,,,,,,
1,Alabama,63,Greene County,1995,10080.0,4340.0,16480.91,0.72,0.43,0.0,0.0,0.02,0.02,0.0,0.0,,,0.0,,0.12,0.6,,0.0,,
1,Alabama,63,Greene County,2000,9974.0,4107.0,16146.48,,,,0.01,0.0,,,,0.0,0.0,0.0,0.41,,,1.06,,,
1,Alabama,63,Greene County,2005,9661.0,,11731.44,1.18,,,0.0,0.05,,,,0.05,0.0,0.0,0.1,,,,0.03,0.03,0.0
1,Alabama,63,Greene County,2010,9045.0,,11120.37,1.1,,,0.03,0.0,,,,0.0,0.0,0.0,0.08,,,,0.08,0.08,0.0
1,Alabama,63,Greene County,2015,8479.0,,10560.099999999999,1.39,,,0.02,0.0,,,,0.0,0.0,0.0,0.05,,,,0.32,0.32,0.0
1,Alabama,65,Hale County,1985,15600.0,10840.0,28491.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,65,Hale County,1990,15500.0,12210.0,29766.52,,,,0.5,,,0.0,,,,0.02,,,,,,,
1,Alabama,65,Hale County,1995,16210.0,11970.0,30246.980000000003,2.31,0.32,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,,0.29,3.04,,0.0,,
1,Alabama,65,Hale County,2000,17185.0,9901.0,29155.13,,,,0.04,0.0,,,,0.0,0.0,0.03,0.15,,,2.91,,,
1,Alabama,65,Hale County,2005,18316.0,,20390.13,2.88,,,0.02,0.0,,,,0.0,0.0,0.04,0.15,,,,0.02,0.02,0.0
1,Alabama,65,Hale County,2010,15760.0,,17838.03,1.71,,,0.02,0.0,,,,0.0,0.0,0.11,0.13,,,,0.03,0.03,0.0
1,Alabama,65,Hale County,2015,15068.0,,17154.2,3.1,,,0.02,0.0,,,,0.0,0.0,0.12,0.14,,,,0.91,0.91,0.0
1,Alabama,67,Henry County,1985,15400.0,13520.0,30973.01,,,,0.01,,,0.0,,,,0.0,,,,,,,
1,Alabama,67,Henry County,1990,15370.0,14500.0,31928.01,,,,0.01,,,0.0,,,,0.0,,,,,,,
1,Alabama,67,Henry County,1995,15750.0,9580.0,27395.92,1.48,0.46,0.0,0.22,0.0,0.0,0.0,0.0,,,0.0,,0.16,0.0,,0.6,,
1,Alabama,67,Henry County,2000,16309.999999999998,14679.0,33057.35,,,,0.25,0.0,,,,0.0,0.0,0.01,0.09,,,0.0,,,
1,Alabama,67,Henry County,2005,16610.0,,18688.209999999995,1.89,,,0.46,0.0,,,,0.0,0.0,0.02,0.1,,,,1.37,1.37,0.0
1,Alabama,67,Henry County,2010,17302.0,,19384.24,1.81,,,0.54,0.0,,,,0.0,0.0,0.0,0.11,,,,0.89,0.89,0.0
1,Alabama,67,Henry County,2015,17221.0,,19308.62,1.66,,,0.0,0.0,,,,0.0,0.0,0.0,0.1,,,,1.43,1.43,0.0
1,Alabama,69,Houston County,1985,78900.0,64569.99999999999,145525.22,,,,0.22,,,0.0,,,,0.0,,,,,,,
1,Alabama,69,Houston County,1990,81330.0,67220.0,150610.2,,,,0.2,,,0.0,,,,0.0,,,,,,,
1,Alabama,69,Houston County,1995,84370.0,67920.0,154385.99,17.91,1.23,0.0,0.0,0.02,0.0,0.0,0.02,,,0.0,,0.3,0.0,,11.51,,
1,Alabama,69,Houston County,2000,88787.0,63281.00000000001,154139.51,,,,1.33,0.0,,,,0.0,0.0,0.0,0.18,,,0.0,,,
1,Alabama,69,Houston County,2005,94249.0,,96353.04000000001,15.85,,,0.0,0.17,,,,0.0,0.17,0.0,0.13,,,,6.36,6.36,0.0
1,Alabama,69,Houston County,2010,101547.00000000001,,103660.04000000001,16.79,,,0.17,0.0,,,,0.0,0.0,0.0,0.14,,,,7.97,7.97,0.0
1,Alabama,69,Houston County,2015,104172.99999999999,,106287.62,18.94,,,0.3,0.0,,,,0.0,0.0,0.0,0.1,,,,5.14,5.14,0.0
1,Alabama,71,Jackson County,1985,52000.0,8990.0,63047.04,,,,0.03,,,0.0,,,,0.01,,,,,,,
1,Alabama,71,Jackson County,1990,47800.0,13970.0,63832.01,,,,0.01,,,0.0,,,,0.0,,,,,,,
1,Alabama,71,Jackson County,1995,50130.0,5780.0,57978.689999999995,0.92,0.37,0.0,0.02,0.0,0.0,0.0,0.0,,,0.0,,0.38,0.0,,0.0,,
1,Alabama,71,Jackson County,2000,53926.0,8061.0,64059.39,,,,0.04,0.0,,,,0.0,0.0,0.03,0.32,,,0.0,,,
1,Alabama,71,Jackson County,2005,53650.0,,55728.11,0.64,,,0.0,0.0,,,,0.0,0.0,0.07,0.32,,,,0.04,0.04,0.0
1,Alabama,71,Jackson County,2010,53227.0,,55311.229999999996,0.67,,,0.0,0.0,,,,0.0,0.0,0.06,0.32,,,,0.59,0.59,0.0
1,Alabama,71,Jackson County,2015,52419.0,,54507.38999999999,0.5,,,0.0,0.0,,,,0.0,0.0,0.06,0.29,,,,0.27,0.27,0.0
1,Alabama,73,Jefferson County,1985,676600.0,33520.0,712186.67,,,,5.0,,,0.0,,,,2.67,,,,,,,
1,Alabama,73,Jefferson County,1990,651520.0,49020.0,702606.07,,,,0.0,,,0.0,,,,2.07,,,,,,,
1,Alabama,73,Jefferson County,1995,657830.0,33800.0,693717.0599999999,8.97,5.96,0.0,0.23,0.0,0.0,0.0,0.0,,,2.07,,0.08,0.0,,0.75,,
1,Alabama,73,Jefferson County,2000,662047.0,59600.0,723723.7700000001,,,,0.3,0.0,,,,0.0,0.0,2.0,0.04,,,0.43,,,
1,Alabama,73,Jefferson County,2005,657228.9999999999,,659318.8599999999,8.32,,,0.4,0.0,,,,0.0,0.0,1.93,0.03,,,,0.09,0.09,0.0
1,Alabama,73,Jefferson County,2010,658466.0,,660559.8500000001,8.45,,,0.5,0.0,,,,0.0,0.0,0.85,0.03,,,,0.01,0.01,0.0
1,Alabama,73,Jefferson County,2015,660367.0,,662465.95,7.87,,,0.87,0.0,,,,0.0,0.0,1.02,0.03,,,,0.08,0.08,0.0
1,Alabama,75,Lamar County,1985,16500.0,10030.0,28591.190000000002,,,,0.0,,,0.0,,,,0.19,,,,,,,
1,Alabama,75,Lamar County,1990,15720.0,12440.0,30226.42,,,,0.0,,,0.0,,,,0.42,,,,,,,
1,Alabama,75,Lamar County,1995,15750.0,11220.0,29044.680000000004,2.29,0.34,0.0,0.54,0.0,0.0,0.0,0.0,,,0.42,,0.09,0.0,,0.0,,
1,Alabama,75,Lamar County,2000,15904.000000000002,14314.0,32294.36,,,,0.07,0.0,,,,0.0,0.0,0.22,0.07,,,0.0,,,
1,Alabama,75,Lamar County,2005,14962.0,,17044.62,1.47,,,0.07,0.0,,,,0.0,0.0,0.0,0.06,,,,0.01,0.01,0.0
1,Alabama,75,Lamar County,2010,14564.0,,16651.67,1.51,,,0.11,0.0,,,,0.0,0.0,0.0,0.05,,,,0.0,0.0,0.0
1,Alabama,75,Lamar County,2015,13886.0,,15978.57,1.42,,,0.1,0.0,,,,0.0,0.0,0.0,0.05,,,,0.0,0.0,0.0
1,Alabama,77,Lauderdale County,1985,81900.0,6910.0,90873.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,77,Lauderdale County,1990,79660.0,8320.0,90048.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,77,Lauderdale County,1995,83600.0,9640.0,95315.37,1.08,0.93,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.36,0.0,,0.0,,
1,Alabama,77,Lauderdale County,2000,87966.00000000001,5835.0,95879.25000000001,,,,0.0,0.0,,,,0.0,0.0,0.0,0.25,,,0.0,,,
1,Alabama,77,Lauderdale County,2005,87691.0,,89777.08,1.4,,,0.0,0.0,,,,0.0,0.0,0.0,0.2,,,,0.74,0.74,0.0
1,Alabama,77,Lauderdale County,2010,92709.0,,94802.49,1.14,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,,2.08,2.08,0.0
1,Alabama,77,Lauderdale County,2015,92596.0,,94692.16,1.85,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,,0.56,0.56,0.0
1,Alabama,79,Lawrence County,1985,31500.0,2300.0,35865.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,79,Lawrence County,1990,31510.0,2530.0,36110.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,79,Lawrence County,1995,32800.0,0.0,34876.09,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.31,0.0,,0.0,,
1,Alabama,79,Lawrence County,2000,34803.00000000001,0.0,36883.39000000001,,,,0.0,0.0,,,,0.0,0.0,0.07,0.32,,,0.0,,,
1,Alabama,79,Lawrence County,2005,34605.0,,36691.22000000001,0.0,,,0.0,0.0,,,,0.0,0.0,0.16,0.32,,,,0.37,0.37,0.0
1,Alabama,79,Lawrence County,2010,34339.0,,36431.07,0.0,,,0.0,0.0,,,,0.0,0.0,0.01,0.3,,,,0.88,0.88,0.0
1,Alabama,79,Lawrence County,2015,33115.0,,35210.48,0.0,,,0.0,0.0,,,,0.0,0.0,0.02,0.36,,,,0.05,0.05,0.0
1,Alabama,81,Lee County,1985,77800.0,10090.0,89957.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,81,Lee County,1990,87150.0,3750.0,92972.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,81,Lee County,1995,94030.0,9450.0,105560.09,1.3,1.64,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.11,0.0,,0.04,,
1,Alabama,81,Lee County,2000,115092.00000000001,10395.999999999998,127570.19,,,,0.0,0.0,,,,0.0,0.0,0.13,0.06,,,0.0,,,
1,Alabama,81,Lee County,2005,123253.99999999999,,125342.83999999998,0.82,,,0.0,0.0,,,,0.0,0.0,0.26,0.04,,,,0.36,0.36,0.0
1,Alabama,81,Lee County,2010,140247.0,,142340.44000000003,1.1,,,0.0,0.0,,,,0.0,0.0,0.16,0.04,,,,0.07,0.07,0.0
1,Alabama,81,Lee County,2015,156993.0,,159093.67,2.84,,,0.0,0.0,,,,0.0,0.0,0.22,0.03,,,,0.29,0.29,0.0
1,Alabama,83,Limestone County,1985,48500.0,2890.0,53459.5,,,,0.5,,,0.0,,,,0.0,,,,,,,
1,Alabama,83,Limestone County,1990,54140.0,26600.0,82814.5,,,,0.5,,,0.0,,,,0.0,,,,,,,
1,Alabama,83,Limestone County,1995,59340.0,16219.999999999998,77644.73999999999,2.62,2.16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.26,0.0,,0.7,,
1,Alabama,83,Limestone County,2000,65676.0,14359.000000000002,82119.24,,,,0.0,0.0,,,,0.0,0.0,0.04,0.2,,,0.0,,,
1,Alabama,83,Limestone County,2005,70469.0,,72566.94000000002,4.55,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,,2.1,2.1,0.0
1,Alabama,83,Limestone County,2010,82782.00000000001,,84884.44,2.7,,,0.0,0.0,,,,0.0,0.0,0.0,0.16,,,,2.79,2.79,0.0
1,Alabama,83,Limestone County,2015,91663.0,,93771.00000000001,3.85,,,0.0,0.0,,,,0.0,0.0,0.0,0.21,,,,2.47,2.47,0.0
1,Alabama,85,Lowndes County,1985,13200.0,8960.0,24231.010000000002,,,,0.01,,,0.0,,,,0.0,,,,,,,
1,Alabama,85,Lowndes County,1990,12660.0,10650.0,25386.010000000002,,,,0.01,,,0.0,,,,0.0,,,,,,,
1,Alabama,85,Lowndes County,1995,12950.0,8390.0,23422.68,0.95,0.34,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.39,0.0,,0.0,,
1,Alabama,85,Lowndes County,2000,13472.999999999998,9729.0,25288.48,,,,0.0,0.0,,,,0.0,0.0,0.15,0.33,,,0.0,,,
1,Alabama,85,Lowndes County,2005,13075.999999999998,,15169.679999999998,0.96,,,0.0,0.0,,,,0.0,0.0,0.3,0.26,,,,0.58,0.58,0.0
1,Alabama,85,Lowndes County,2010,11299.000000000002,,13396.670000000002,1.13,,,0.0,0.0,,,,0.0,0.0,0.31,0.23,,,,0.0,0.0,0.0
1,Alabama,85,Lowndes County,2015,10458.0,,12564.62,0.95,,,4.24,0.0,,,,0.0,0.0,0.16,0.27,,,,0.0,0.0,0.0
1,Alabama,87,Macon County,1985,26100.0,0.0,28173.01,,,,0.01,,,0.0,,,,0.0,,,,,,,
1,Alabama,87,Macon County,1990,24930.0,0.0,27008.01,,,,0.01,,,0.0,,,,0.0,,,,,,,
1,Alabama,87,Macon County,1995,23960.0,1590.0,27634.01,0.25,0.38,0.06,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.12,0.0,,0.2,,
1,Alabama,87,Macon County,2000,24105.0,1848.0,28041.190000000002,,,,0.06,0.0,,,,0.0,0.0,0.06,0.07,,,0.0,,,
1,Alabama,87,Macon County,2005,22810.0,,24910.52,1.36,,,0.05,0.0,,,,0.0,0.0,0.12,0.05,,,,2.97,2.97,0.0
1,Alabama,87,Macon County,2010,21452.0,,23552.880000000005,0.96,,,0.0,0.0,,,,0.0,0.0,0.4,0.04,,,,0.74,0.74,0.0
1,Alabama,87,Macon County,2015,19105.0,,21215.23,1.36,,,0.0,0.0,,,,0.0,0.0,1.05,0.04,,,,2.39,2.39,0.0
1,Alabama,89,Madison County,1985,219300.0,47970.0,269345.45999999996,,,,0.46,,,0.0,,,,0.0,,,,,,,
1,Alabama,89,Madison County,1990,238910.0,61740.0,302730.5,,,,0.5,,,0.0,,,,0.0,,,,,,,
1,Alabama,89,Madison County,1995,258339.99999999997,137000.0,397454.0,26.48,2.01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.28,0.0,,0.23,,
1,Alabama,89,Madison County,2000,276700.0,150000.0,428790.39999999997,,,,0.0,0.0,,,,0.0,0.0,0.24,0.16,,,0.0,,,
1,Alabama,89,Madison County,2005,298192.0,,300314.55,23.71,,,0.0,0.0,,,,0.0,0.0,0.48,0.14,,,,1.61,1.61,0.0
1,Alabama,89,Madison County,2010,334811.0,,336951.59,28.64,,,0.0,0.0,,,,0.0,0.0,0.31,0.12,,,,5.76,5.76,0.0
1,Alabama,89,Madison County,2015,353089.0,,355233.4,29.0,,,0.0,0.0,,,,0.0,0.0,0.28,0.12,,,,5.0,5.0,0.0
1,Alabama,91,Marengo County,1985,25200.0,16290.0,43567.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,91,Marengo County,1990,23080.0,16510.0,41672.5,,,,0.5,,,0.0,,,,0.0,,,,,,,
1,Alabama,91,Marengo County,1995,23660.0,15980.0,41731.6,1.98,0.58,0.0,1.37,0.0,0.0,0.0,0.0,,,0.0,,0.33,0.34,,0.0,,
1,Alabama,91,Marengo County,2000,22539.0,15093.0,39726.47,,,,0.8,0.0,,,,0.0,0.0,0.1,0.19,,,1.38,,,
1,Alabama,91,Marengo County,2005,21879.0,,23980.07,2.71,,,1.0,0.0,,,,0.0,0.0,0.19,0.15,,,,0.01,0.01,0.0
1,Alabama,91,Marengo County,2010,21026.999999999996,,23131.979999999996,2.49,,,0.2,0.0,,,,0.0,0.0,0.16,0.11,,,,0.01,0.01,0.0
1,Alabama,91,Marengo County,2015,20028.0,,22138.379999999997,2.77,,,0.0,0.0,,,,0.0,0.0,0.16,0.11,,,,0.17,0.17,0.0
1,Alabama,93,Marion County,1985,31000.0,12180.0,45259.05,,,,0.03,,,0.0,,,,0.02,,,,,,,
1,Alabama,93,Marion County,1990,29830.0,14330.0,46244.07,,,,0.03,,,0.0,,,,0.04,,,,,,,
1,Alabama,93,Marion County,1995,30380.0,5050.0,37520.060000000005,0.57,0.26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,,0.19,0.0,,0.0,,
1,Alabama,93,Marion County,2000,31214.000000000004,1993.0,35301.22,,,,0.0,0.0,,,,0.0,0.0,0.04,0.18,,,0.0,,,
1,Alabama,93,Marion County,2005,30154.0,,32253.89,0.64,,,0.0,0.0,,,,0.0,0.0,0.04,0.17,,,,0.02,0.02,0.0
1,Alabama,93,Marion County,2010,30776.0,,32881.130000000005,0.7,,,0.0,0.0,,,,0.0,0.0,0.03,0.18,,,,0.11,0.11,0.0
1,Alabama,93,Marion County,2015,30168.000000000004,,32278.190000000002,0.76,,,0.0,0.0,,,,0.0,0.0,0.02,0.19,,,,0.11,0.11,0.0
1,Alabama,95,Marshall County,1985,69400.0,0.0,71482.11,,,,1.11,,,0.0,,,,0.0,,,,,,,
1,Alabama,95,Marshall County,1990,70830.0,1250.0,74167.24,,,,1.24,,,0.0,,,,0.0,,,,,,,
1,Alabama,95,Marshall County,1995,78200.0,4490.0,84786.52,2.52,1.87,0.0,0.63,0.0,0.0,0.0,0.0,,,0.0,,0.5,0.0,,0.0,,
1,Alabama,95,Marshall County,2000,82231.00000000001,11335.0,95663.45000000001,,,,0.76,0.0,,,,0.0,0.0,0.1,0.59,,,0.0,,,
1,Alabama,95,Marshall County,2005,85634.0,,87739.13,2.98,,,0.36,0.0,,,,0.0,0.0,0.19,0.6,,,,0.0,0.0,0.0
1,Alabama,95,Marshall County,2010,93018.99999999999,,95131.84,4.35,,,0.08,0.0,,,,0.0,0.0,0.12,0.59,,,,0.85,0.85,0.0
1,Alabama,95,Marshall County,2015,94725.0,,96841.59,3.31,,,0.08,0.0,,,,0.0,0.0,0.08,0.56,,,,0.78,0.78,0.0
1,Alabama,97,Mobile County,1985,380200.0,30210.0,412504.62,,,,10.36,,,0.0,,,,1.26,,,,,,,
1,Alabama,97,Mobile County,1990,378640.0,64120.00000000001,444861.77,,,,12.07,,,0.0,,,,1.7,,,,,,,
1,Alabama,97,Mobile County,1995,397410.0,72820.0,472359.35,11.15,4.91,0.14,2.63,5.99,5.99,0.0,0.0,,,1.7,,0.22,0.0,,3.62,,
1,Alabama,97,Mobile County,2000,399843.0,31135.0,433098.43,,,,21.18,0.0,,,,0.0,0.0,1.08,0.17,,,0.0,,,
1,Alabama,97,Mobile County,2005,401426.99999999994,,403547.89999999997,11.37,,,5.67,0.0,,,,0.0,0.0,0.46,0.12,,,,0.14,0.14,0.0
1,Alabama,97,Mobile County,2010,412991.99999999994,,415141.67,15.76,,,7.03,0.0,,,,0.0,0.0,0.11,0.13,,,,9.32,9.32,0.0
1,Alabama,97,Mobile County,2015,415395.0,,417545.59,13.48,,,6.49,0.0,,,,0.0,0.0,0.22,0.1,,,,8.65,8.65,0.0
1,Alabama,99,Monroe County,1985,22800.0,16770.0,41656.84,,,,1.8,,,0.0,,,,0.04,,,,,,,
1,Alabama,99,Monroe County,1990,23970.0,19000.0,45062.05,,,,2.0,,,0.0,,,,0.05,,,,,,,
1,Alabama,99,Monroe County,1995,24550.0,19920.0,46571.340000000004,4.96,0.35,0.0,0.27,0.0,0.0,0.0,0.0,,,0.05,,0.13,0.0,,0.58,,
1,Alabama,99,Monroe County,2000,24324.0,8760.0,35184.56,,,,0.39,0.0,,,,0.0,0.0,0.08,0.09,,,0.0,,,
1,Alabama,99,Monroe County,2005,23733.0,,25843.240000000005,3.85,,,0.4,0.0,,,,0.0,0.0,0.11,0.08,,,,0.4,0.4,0.0
1,Alabama,99,Monroe County,2010,23068.0,,25182.120000000003,2.65,,,0.12,0.0,,,,0.0,0.0,0.3,0.07,,,,0.49,0.49,0.0
1,Alabama,99,Monroe County,2015,21673.0,,23791.46,2.31,,,0.12,0.0,,,,0.0,0.0,0.15,0.06,,,,0.41,0.41,0.0
1,Alabama,101,Montgomery County,1985,207000.0,68100.0,277187.1,,,,0.1,,,0.0,,,,0.0,,,,,,,
1,Alabama,101,Montgomery County,1990,209080.0,86960.0,298132.1,,,,0.1,,,0.0,,,,0.0,,,,,,,
1,Alabama,101,Montgomery County,1995,218880.0,119350.0,340361.80000000005,32.36,1.46,0.01,0.01,0.0,0.0,0.0,0.0,,,0.0,,0.4,0.0,,0.56,,
1,Alabama,101,Montgomery County,2000,223510.0,100580.0,326193.28,,,,0.29,0.0,,,,0.0,0.0,0.65,0.34,,,0.0,,,
1,Alabama,101,Montgomery County,2005,221619.00000000003,,223757.19000000003,28.9,,,0.01,0.0,,,,0.0,0.0,1.31,0.27,,,,0.35,0.35,0.0
1,Alabama,101,Montgomery County,2010,229363.0,,231491.36,13.92,,,0.04,0.0,,,,0.0,0.0,0.98,0.24,,,,0.59,0.59,0.0
1,Alabama,101,Montgomery County,2015,226519.0,,228660.62000000002,13.15,,,1.78,0.0,,,,0.0,0.0,0.8,0.37,,,,4.26,4.26,0.0
1,Alabama,103,Morgan County,1985,95700.0,0.0,97789.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,103,Morgan County,1990,100040.0,0.0,102134.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,103,Morgan County,1995,107030.0,0.0,109138.16,0.0,0.82,0.0,7.84,0.0,0.0,0.0,0.0,,,0.0,,0.5,0.0,,0.0,,
1,Alabama,103,Morgan County,2000,111064.0,0.0,113171.68999999999,,,,3.12,0.0,,,,0.0,0.0,0.18,0.39,,,0.0,,,
1,Alabama,103,Morgan County,2005,113740.0,,115851.22999999998,0.0,,,1.29,0.0,,,,0.0,0.0,0.37,0.33,,,,0.12,0.12,0.0
1,Alabama,103,Morgan County,2010,119490.0,,121605.73999999999,0.0,,,0.0,0.0,,,,0.0,0.0,0.26,0.3,,,,0.59,0.59,0.0
1,Alabama,103,Morgan County,2015,119565.0,,121684.88,0.0,,,0.01,0.0,,,,0.0,0.0,0.22,0.33,,,,0.16,0.16,0.0
1,Alabama,105,Perry County,1985,15000.0,9150.0,26241.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,105,Perry County,1990,12760.0,8260.0,23116.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,105,Perry County,1995,12710.0,4040.0,18854.46,1.1,0.65,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.2,1.51,,0.0,,
1,Alabama,105,Perry County,2000,11860.999999999998,7477.0,21444.690000000002,,,,0.0,0.0,,,,0.0,0.0,0.0,0.11,,,0.58,,,
1,Alabama,105,Perry County,2005,11370.999999999998,,13483.97,1.82,,,0.0,0.0,,,,0.0,0.0,0.0,0.09,,,,0.03,0.03,0.0
1,Alabama,105,Perry County,2010,10591.0,,12708.860000000002,1.7,,,0.0,0.0,,,,0.0,0.0,0.0,0.08,,,,0.04,0.04,0.0
1,Alabama,105,Perry County,2015,9652.000000000002,,11776.220000000003,2.02,,,0.0,0.0,,,,0.0,0.0,0.0,0.14,,,,0.53,0.53,0.0
1,Alabama,107,Pickens County,1985,21700.0,14920.0,38713.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
1,Alabama,107,Pickens County,1990,20700.0,18750.0,41548.020000000004,,,,0.0,,,0.0,,,,0.02,,,,,,,
